"都道府県番号","団体コード","都道府県名（漢字）","市区町村名（漢字）","都道府県名（カナ）","市区町村名（カナ）"
"01","010006","北海道","","ﾎｯｶｲﾄﾞｳ",""
"01","011002","北海道","札幌市","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼ"
"01","011011","北海道","札幌市中央区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾁｭｳｵｳｸ"
"01","011029","北海道","札幌市北区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾀｸ"
"01","011037","北海道","札幌市東区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾋｶﾞｼｸ"
"01","011045","北海道","札幌市白石区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｼﾛｲｼｸ"
"01","011053","北海道","札幌市豊平区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾄﾖﾋﾗｸ"
"01","011061","北海道","札幌市南区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾐﾅﾐｸ"
"01","011070","北海道","札幌市西区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾆｼｸ"
"01","011088","北海道","札幌市厚別区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｱﾂﾍﾞﾂｸ"
"01","011096","北海道","札幌市手稲区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼﾃｲﾈｸ"
"01","011100","北海道","札幌市清田区","ﾎｯｶｲﾄﾞｳ","ｻｯﾎﾟﾛｼｷﾖﾀｸ"
"01","012025","北海道","函館市","ﾎｯｶｲﾄﾞｳ","ﾊｺﾀﾞﾃｼ"
"01","012033","北海道","小樽市","ﾎｯｶｲﾄﾞｳ","ｵﾀﾙｼ"
"01","012041","北海道","旭川市","ﾎｯｶｲﾄﾞｳ","ｱｻﾋｶﾜｼ"
"01","012050","北海道","室蘭市","ﾎｯｶｲﾄﾞｳ","ﾑﾛﾗﾝｼ"
"01","012068","北海道","釧路市","ﾎｯｶｲﾄﾞｳ","ｸｼﾛｼ"
"01","012076","北海道","帯広市","ﾎｯｶｲﾄﾞｳ","ｵﾋﾞﾋﾛｼ"
"01","012084","北海道","北見市","ﾎｯｶｲﾄﾞｳ","ｷﾀﾐｼ"
"01","012092","北海道","夕張市","ﾎｯｶｲﾄﾞｳ","ﾕｳﾊﾞﾘｼ"
"01","012106","北海道","岩見沢市","ﾎｯｶｲﾄﾞｳ","ｲﾜﾐｻﾞﾜｼ"
"01","012114","北海道","網走市","ﾎｯｶｲﾄﾞｳ","ｱﾊﾞｼﾘｼ"
"01","012122","北海道","留萌市","ﾎｯｶｲﾄﾞｳ","ﾙﾓｲｼ"
"01","012131","北海道","苫小牧市","ﾎｯｶｲﾄﾞｳ","ﾄﾏｺﾏｲｼ"
"01","012149","北海道","稚内市","ﾎｯｶｲﾄﾞｳ","ﾜｯｶﾅｲｼ"
"01","012157","北海道","美唄市","ﾎｯｶｲﾄﾞｳ","ﾋﾞﾊﾞｲｼ"
"01","012165","北海道","芦別市","ﾎｯｶｲﾄﾞｳ","ｱｼﾍﾞﾂｼ"
"01","012173","北海道","江別市","ﾎｯｶｲﾄﾞｳ","ｴﾍﾞﾂｼ"
"01","012181","北海道","赤平市","ﾎｯｶｲﾄﾞｳ","ｱｶﾋﾞﾗｼ"
"01","012190","北海道","紋別市","ﾎｯｶｲﾄﾞｳ","ﾓﾝﾍﾞﾂｼ"
"01","012203","北海道","士別市","ﾎｯｶｲﾄﾞｳ","ｼﾍﾞﾂｼ"
"01","012211","北海道","名寄市","ﾎｯｶｲﾄﾞｳ","ﾅﾖﾛｼ"
"01","012220","北海道","三笠市","ﾎｯｶｲﾄﾞｳ","ﾐｶｻｼ"
"01","012238","北海道","根室市","ﾎｯｶｲﾄﾞｳ","ﾈﾑﾛｼ"
"01","012246","北海道","千歳市","ﾎｯｶｲﾄﾞｳ","ﾁﾄｾｼ"
"01","012254","北海道","滝川市","ﾎｯｶｲﾄﾞｳ","ﾀｷｶﾜｼ"
"01","012262","北海道","砂川市","ﾎｯｶｲﾄﾞｳ","ｽﾅｶﾞﾜｼ"
"01","012271","北海道","歌志内市","ﾎｯｶｲﾄﾞｳ","ｳﾀｼﾅｲｼ"
"01","012289","北海道","深川市","ﾎｯｶｲﾄﾞｳ","ﾌｶｶﾞﾜｼ"
"01","012297","北海道","富良野市","ﾎｯｶｲﾄﾞｳ","ﾌﾗﾉｼ"
"01","012301","北海道","登別市","ﾎｯｶｲﾄﾞｳ","ﾉﾎﾞﾘﾍﾞﾂｼ"
"01","012319","北海道","恵庭市","ﾎｯｶｲﾄﾞｳ","ｴﾆﾜｼ"
"01","012335","北海道","伊達市","ﾎｯｶｲﾄﾞｳ","ﾀﾞﾃｼ"
"01","012343","北海道","北広島市","ﾎｯｶｲﾄﾞｳ","ｷﾀﾋﾛｼﾏｼ"
"01","012351","北海道","石狩市","ﾎｯｶｲﾄﾞｳ","ｲｼｶﾘｼ"
"01","012360","北海道","北斗市","ﾎｯｶｲﾄﾞｳ","ﾎｸﾄｼ"
"01","013030","北海道","当別町","ﾎｯｶｲﾄﾞｳ","ﾄｳﾍﾞﾂﾁｮｳ"
"01","013048","北海道","新篠津村","ﾎｯｶｲﾄﾞｳ","ｼﾝｼﾉﾂﾑﾗ"
"01","013315","北海道","松前町","ﾎｯｶｲﾄﾞｳ","ﾏﾂﾏｴﾁｮｳ"
"01","013323","北海道","福島町","ﾎｯｶｲﾄﾞｳ","ﾌｸｼﾏﾁｮｳ"
"01","013331","北海道","知内町","ﾎｯｶｲﾄﾞｳ","ｼﾘｳﾁﾁｮｳ"
"01","013340","北海道","木古内町","ﾎｯｶｲﾄﾞｳ","ｷｺﾅｲﾁｮｳ"
"01","013374","北海道","七飯町","ﾎｯｶｲﾄﾞｳ","ﾅﾅｴﾁｮｳ"
"01","013439","北海道","鹿部町","ﾎｯｶｲﾄﾞｳ","ｼｶﾍﾞﾁｮｳ"
"01","013455","北海道","森町","ﾎｯｶｲﾄﾞｳ","ﾓﾘﾏﾁ"
"01","013463","北海道","八雲町","ﾎｯｶｲﾄﾞｳ","ﾔｸﾓﾁｮｳ"
"01","013471","北海道","長万部町","ﾎｯｶｲﾄﾞｳ","ｵｼｬﾏﾝﾍﾞﾁｮｳ"
"01","013617","北海道","江差町","ﾎｯｶｲﾄﾞｳ","ｴｻｼﾁｮｳ"
"01","013625","北海道","上ノ国町","ﾎｯｶｲﾄﾞｳ","ｶﾐﾉｸﾆﾁｮｳ"
"01","013633","北海道","厚沢部町","ﾎｯｶｲﾄﾞｳ","ｱｯｻﾌﾞﾁｮｳ"
"01","013641","北海道","乙部町","ﾎｯｶｲﾄﾞｳ","ｵﾄﾍﾞﾁｮｳ"
"01","013676","北海道","奥尻町","ﾎｯｶｲﾄﾞｳ","ｵｸｼﾘﾁｮｳ"
"01","013706","北海道","今金町","ﾎｯｶｲﾄﾞｳ","ｲﾏｶﾈﾁｮｳ"
"01","013714","北海道","せたな町","ﾎｯｶｲﾄﾞｳ","ｾﾀﾅﾁｮｳ"
"01","013919","北海道","島牧村","ﾎｯｶｲﾄﾞｳ","ｼﾏﾏｷﾑﾗ"
"01","013927","北海道","寿都町","ﾎｯｶｲﾄﾞｳ","ｽｯﾂﾁｮｳ"
"01","013935","北海道","黒松内町","ﾎｯｶｲﾄﾞｳ","ｸﾛﾏﾂﾅｲﾁｮｳ"
"01","013943","北海道","蘭越町","ﾎｯｶｲﾄﾞｳ","ﾗﾝｺｼﾁｮｳ"
"01","013951","北海道","ニセコ町","ﾎｯｶｲﾄﾞｳ","ﾆｾｺﾁｮｳ"
"01","013960","北海道","真狩村","ﾎｯｶｲﾄﾞｳ","ﾏｯｶﾘﾑﾗ"
"01","013978","北海道","留寿都村","ﾎｯｶｲﾄﾞｳ","ﾙｽﾂﾑﾗ"
"01","013986","北海道","喜茂別町","ﾎｯｶｲﾄﾞｳ","ｷﾓﾍﾞﾂﾁｮｳ"
"01","013994","北海道","京極町","ﾎｯｶｲﾄﾞｳ","ｷｮｳｺﾞｸﾁｮｳ"
"01","014001","北海道","倶知安町","ﾎｯｶｲﾄﾞｳ","ｸｯﾁｬﾝﾁｮｳ"
"01","014010","北海道","共和町","ﾎｯｶｲﾄﾞｳ","ｷｮｳﾜﾁｮｳ"
"01","014028","北海道","岩内町","ﾎｯｶｲﾄﾞｳ","ｲﾜﾅｲﾁｮｳ"
"01","014036","北海道","泊村","ﾎｯｶｲﾄﾞｳ","ﾄﾏﾘﾑﾗ"
"01","014044","北海道","神恵内村","ﾎｯｶｲﾄﾞｳ","ｶﾓｴﾅｲﾑﾗ"
"01","014052","北海道","積丹町","ﾎｯｶｲﾄﾞｳ","ｼｬｺﾀﾝﾁｮｳ"
"01","014061","北海道","古平町","ﾎｯｶｲﾄﾞｳ","ﾌﾙﾋﾞﾗﾁｮｳ"
"01","014079","北海道","仁木町","ﾎｯｶｲﾄﾞｳ","ﾆｷﾁｮｳ"
"01","014087","北海道","余市町","ﾎｯｶｲﾄﾞｳ","ﾖｲﾁﾁｮｳ"
"01","014095","北海道","赤井川村","ﾎｯｶｲﾄﾞｳ","ｱｶｲｶﾞﾜﾑﾗ"
"01","014231","北海道","南幌町","ﾎｯｶｲﾄﾞｳ","ﾅﾝﾎﾟﾛﾁｮｳ"
"01","014249","北海道","奈井江町","ﾎｯｶｲﾄﾞｳ","ﾅｲｴﾁｮｳ"
"01","014257","北海道","上砂川町","ﾎｯｶｲﾄﾞｳ","ｶﾐｽﾅｶﾞﾜﾁｮｳ"
"01","014273","北海道","由仁町","ﾎｯｶｲﾄﾞｳ","ﾕﾆﾁｮｳ"
"01","014281","北海道","長沼町","ﾎｯｶｲﾄﾞｳ","ﾅｶﾞﾇﾏﾁｮｳ"
"01","014290","北海道","栗山町","ﾎｯｶｲﾄﾞｳ","ｸﾘﾔﾏﾁｮｳ"
"01","014303","北海道","月形町","ﾎｯｶｲﾄﾞｳ","ﾂｷｶﾞﾀﾁｮｳ"
"01","014311","北海道","浦臼町","ﾎｯｶｲﾄﾞｳ","ｳﾗｳｽﾁｮｳ"
"01","014320","北海道","新十津川町","ﾎｯｶｲﾄﾞｳ","ｼﾝﾄﾂｶﾜﾁｮｳ"
"01","014338","北海道","妹背牛町","ﾎｯｶｲﾄﾞｳ","ﾓｾｳｼﾁｮｳ"
"01","014346","北海道","秩父別町","ﾎｯｶｲﾄﾞｳ","ﾁｯﾌﾟﾍﾞﾂﾁｮｳ"
"01","014362","北海道","雨竜町","ﾎｯｶｲﾄﾞｳ","ｳﾘｭｳﾁｮｳ"
"01","014371","北海道","北竜町","ﾎｯｶｲﾄﾞｳ","ﾎｸﾘｭｳﾁｮｳ"
"01","014389","北海道","沼田町","ﾎｯｶｲﾄﾞｳ","ﾇﾏﾀﾁｮｳ"
"01","014524","北海道","鷹栖町","ﾎｯｶｲﾄﾞｳ","ﾀｶｽﾁｮｳ"
"01","014532","北海道","東神楽町","ﾎｯｶｲﾄﾞｳ","ﾋｶﾞｼｶｸﾞﾗﾁｮｳ"
"01","014541","北海道","当麻町","ﾎｯｶｲﾄﾞｳ","ﾄｳﾏﾁｮｳ"
"01","014559","北海道","比布町","ﾎｯｶｲﾄﾞｳ","ﾋﾟｯﾌﾟﾁｮｳ"
"01","014567","北海道","愛別町","ﾎｯｶｲﾄﾞｳ","ｱｲﾍﾞﾂﾁｮｳ"
"01","014575","北海道","上川町","ﾎｯｶｲﾄﾞｳ","ｶﾐｶﾜﾁｮｳ"
"01","014583","北海道","東川町","ﾎｯｶｲﾄﾞｳ","ﾋｶﾞｼｶﾜﾁｮｳ"
"01","014591","北海道","美瑛町","ﾎｯｶｲﾄﾞｳ","ﾋﾞｴｲﾁｮｳ"
"01","014605","北海道","上富良野町","ﾎｯｶｲﾄﾞｳ","ｶﾐﾌﾗﾉﾁｮｳ"
"01","014613","北海道","中富良野町","ﾎｯｶｲﾄﾞｳ","ﾅｶﾌﾗﾉﾁｮｳ"
"01","014621","北海道","南富良野町","ﾎｯｶｲﾄﾞｳ","ﾐﾅﾐﾌﾗﾉﾁｮｳ"
"01","014630","北海道","占冠村","ﾎｯｶｲﾄﾞｳ","ｼﾑｶｯﾌﾟﾑﾗ"
"01","014648","北海道","和寒町","ﾎｯｶｲﾄﾞｳ","ﾜｯｻﾑﾁｮｳ"
"01","014656","北海道","剣淵町","ﾎｯｶｲﾄﾞｳ","ｹﾝﾌﾞﾁﾁｮｳ"
"01","014681","北海道","下川町","ﾎｯｶｲﾄﾞｳ","ｼﾓｶﾜﾁｮｳ"
"01","014699","北海道","美深町","ﾎｯｶｲﾄﾞｳ","ﾋﾞﾌｶﾁｮｳ"
"01","014702","北海道","音威子府村","ﾎｯｶｲﾄﾞｳ","ｵﾄｲﾈｯﾌﾟﾑﾗ"
"01","014711","北海道","中川町","ﾎｯｶｲﾄﾞｳ","ﾅｶｶﾞﾜﾁｮｳ"
"01","014729","北海道","幌加内町","ﾎｯｶｲﾄﾞｳ","ﾎﾛｶﾅｲﾁｮｳ"
"01","014818","北海道","増毛町","ﾎｯｶｲﾄﾞｳ","ﾏｼｹﾁｮｳ"
"01","014826","北海道","小平町","ﾎｯｶｲﾄﾞｳ","ｵﾋﾞﾗﾁｮｳ"
"01","014834","北海道","苫前町","ﾎｯｶｲﾄﾞｳ","ﾄﾏﾏｴﾁｮｳ"
"01","014842","北海道","羽幌町","ﾎｯｶｲﾄﾞｳ","ﾊﾎﾞﾛﾁｮｳ"
"01","014851","北海道","初山別村","ﾎｯｶｲﾄﾞｳ","ｼｮｻﾝﾍﾞﾂﾑﾗ"
"01","014869","北海道","遠別町","ﾎｯｶｲﾄﾞｳ","ｴﾝﾍﾞﾂﾁｮｳ"
"01","014877","北海道","天塩町","ﾎｯｶｲﾄﾞｳ","ﾃｼｵﾁｮｳ"
"01","015113","北海道","猿払村","ﾎｯｶｲﾄﾞｳ","ｻﾙﾌﾂﾑﾗ"
"01","015121","北海道","浜頓別町","ﾎｯｶｲﾄﾞｳ","ﾊﾏﾄﾝﾍﾞﾂﾁｮｳ"
"01","015130","北海道","中頓別町","ﾎｯｶｲﾄﾞｳ","ﾅｶﾄﾝﾍﾞﾂﾁｮｳ"
"01","015148","北海道","枝幸町","ﾎｯｶｲﾄﾞｳ","ｴｻｼﾁｮｳ"
"01","015164","北海道","豊富町","ﾎｯｶｲﾄﾞｳ","ﾄﾖﾄﾐﾁｮｳ"
"01","015172","北海道","礼文町","ﾎｯｶｲﾄﾞｳ","ﾚﾌﾞﾝﾁｮｳ"
"01","015181","北海道","利尻町","ﾎｯｶｲﾄﾞｳ","ﾘｼﾘﾁｮｳ"
"01","015199","北海道","利尻富士町","ﾎｯｶｲﾄﾞｳ","ﾘｼﾘﾌｼﾞﾁｮｳ"
"01","015202","北海道","幌延町","ﾎｯｶｲﾄﾞｳ","ﾎﾛﾉﾍﾞﾁｮｳ"
"01","015431","北海道","美幌町","ﾎｯｶｲﾄﾞｳ","ﾋﾞﾎﾛﾁｮｳ"
"01","015440","北海道","津別町","ﾎｯｶｲﾄﾞｳ","ﾂﾍﾞﾂﾁｮｳ"
"01","015458","北海道","斜里町","ﾎｯｶｲﾄﾞｳ","ｼｬﾘﾁｮｳ"
"01","015466","北海道","清里町","ﾎｯｶｲﾄﾞｳ","ｷﾖｻﾄﾁｮｳ"
"01","015474","北海道","小清水町","ﾎｯｶｲﾄﾞｳ","ｺｼﾐｽﾞﾁｮｳ"
"01","015491","北海道","訓子府町","ﾎｯｶｲﾄﾞｳ","ｸﾝﾈｯﾌﾟﾁｮｳ"
"01","015504","北海道","置戸町","ﾎｯｶｲﾄﾞｳ","ｵｹﾄﾁｮｳ"
"01","015521","北海道","佐呂間町","ﾎｯｶｲﾄﾞｳ","ｻﾛﾏﾁｮｳ"
"01","015555","北海道","遠軽町","ﾎｯｶｲﾄﾞｳ","ｴﾝｶﾞﾙﾁｮｳ"
"01","015598","北海道","湧別町","ﾎｯｶｲﾄﾞｳ","ﾕｳﾍﾞﾂﾁｮｳ"
"01","015601","北海道","滝上町","ﾎｯｶｲﾄﾞｳ","ﾀｷﾉｳｴﾁｮｳ"
"01","015610","北海道","興部町","ﾎｯｶｲﾄﾞｳ","ｵｺｯﾍﾟﾁｮｳ"
"01","015628","北海道","西興部村","ﾎｯｶｲﾄﾞｳ","ﾆｼｵｺｯﾍﾟﾑﾗ"
"01","015636","北海道","雄武町","ﾎｯｶｲﾄﾞｳ","ｵｳﾑﾁｮｳ"
"01","015644","北海道","大空町","ﾎｯｶｲﾄﾞｳ","ｵｵｿﾞﾗﾁｮｳ"
"01","015717","北海道","豊浦町","ﾎｯｶｲﾄﾞｳ","ﾄﾖｳﾗﾁｮｳ"
"01","015750","北海道","壮瞥町","ﾎｯｶｲﾄﾞｳ","ｿｳﾍﾞﾂﾁｮｳ"
"01","015784","北海道","白老町","ﾎｯｶｲﾄﾞｳ","ｼﾗｵｲﾁｮｳ"
"01","015814","北海道","厚真町","ﾎｯｶｲﾄﾞｳ","ｱﾂﾏﾁｮｳ"
"01","015849","北海道","洞爺湖町","ﾎｯｶｲﾄﾞｳ","ﾄｳﾔｺﾁｮｳ"
"01","015857","北海道","安平町","ﾎｯｶｲﾄﾞｳ","ｱﾋﾞﾗﾁｮｳ"
"01","015865","北海道","むかわ町","ﾎｯｶｲﾄﾞｳ","ﾑｶﾜﾁｮｳ"
"01","016012","北海道","日高町","ﾎｯｶｲﾄﾞｳ","ﾋﾀﾞｶﾁｮｳ"
"01","016021","北海道","平取町","ﾎｯｶｲﾄﾞｳ","ﾋﾞﾗﾄﾘﾁｮｳ"
"01","016047","北海道","新冠町","ﾎｯｶｲﾄﾞｳ","ﾆｲｶｯﾌﾟﾁｮｳ"
"01","016071","北海道","浦河町","ﾎｯｶｲﾄﾞｳ","ｳﾗｶﾜﾁｮｳ"
"01","016080","北海道","様似町","ﾎｯｶｲﾄﾞｳ","ｻﾏﾆﾁｮｳ"
"01","016098","北海道","えりも町","ﾎｯｶｲﾄﾞｳ","ｴﾘﾓﾁｮｳ"
"01","016101","北海道","新ひだか町","ﾎｯｶｲﾄﾞｳ","ｼﾝﾋﾀﾞｶﾁｮｳ"
"01","016314","北海道","音更町","ﾎｯｶｲﾄﾞｳ","ｵﾄﾌｹﾁｮｳ"
"01","016322","北海道","士幌町","ﾎｯｶｲﾄﾞｳ","ｼﾎﾛﾁｮｳ"
"01","016331","北海道","上士幌町","ﾎｯｶｲﾄﾞｳ","ｶﾐｼﾎﾛﾁｮｳ"
"01","016349","北海道","鹿追町","ﾎｯｶｲﾄﾞｳ","ｼｶｵｲﾁｮｳ"
"01","016357","北海道","新得町","ﾎｯｶｲﾄﾞｳ","ｼﾝﾄｸﾁｮｳ"
"01","016365","北海道","清水町","ﾎｯｶｲﾄﾞｳ","ｼﾐｽﾞﾁｮｳ"
"01","016373","北海道","芽室町","ﾎｯｶｲﾄﾞｳ","ﾒﾑﾛﾁｮｳ"
"01","016381","北海道","中札内村","ﾎｯｶｲﾄﾞｳ","ﾅｶｻﾂﾅｲﾑﾗ"
"01","016390","北海道","更別村","ﾎｯｶｲﾄﾞｳ","ｻﾗﾍﾞﾂﾑﾗ"
"01","016411","北海道","大樹町","ﾎｯｶｲﾄﾞｳ","ﾀｲｷﾁｮｳ"
"01","016420","北海道","広尾町","ﾎｯｶｲﾄﾞｳ","ﾋﾛｵﾁｮｳ"
"01","016438","北海道","幕別町","ﾎｯｶｲﾄﾞｳ","ﾏｸﾍﾞﾂﾁｮｳ"
"01","016446","北海道","池田町","ﾎｯｶｲﾄﾞｳ","ｲｹﾀﾞﾁｮｳ"
"01","016454","北海道","豊頃町","ﾎｯｶｲﾄﾞｳ","ﾄﾖｺﾛﾁｮｳ"
"01","016462","北海道","本別町","ﾎｯｶｲﾄﾞｳ","ﾎﾝﾍﾞﾂﾁｮｳ"
"01","016471","北海道","足寄町","ﾎｯｶｲﾄﾞｳ","ｱｼｮﾛﾁｮｳ"
"01","016489","北海道","陸別町","ﾎｯｶｲﾄﾞｳ","ﾘｸﾍﾞﾂﾁｮｳ"
"01","016497","北海道","浦幌町","ﾎｯｶｲﾄﾞｳ","ｳﾗﾎﾛﾁｮｳ"
"01","016616","北海道","釧路町","ﾎｯｶｲﾄﾞｳ","ｸｼﾛﾁｮｳ"
"01","016624","北海道","厚岸町","ﾎｯｶｲﾄﾞｳ","ｱｯｹｼﾁｮｳ"
"01","016632","北海道","浜中町","ﾎｯｶｲﾄﾞｳ","ﾊﾏﾅｶﾁｮｳ"
"01","016641","北海道","標茶町","ﾎｯｶｲﾄﾞｳ","ｼﾍﾞﾁｬﾁｮｳ"
"01","016659","北海道","弟子屈町","ﾎｯｶｲﾄﾞｳ","ﾃｼｶｶﾞﾁｮｳ"
"01","016675","北海道","鶴居村","ﾎｯｶｲﾄﾞｳ","ﾂﾙｲﾑﾗ"
"01","016683","北海道","白糠町","ﾎｯｶｲﾄﾞｳ","ｼﾗﾇｶﾁｮｳ"
"01","016918","北海道","別海町","ﾎｯｶｲﾄﾞｳ","ﾍﾞﾂｶｲﾁｮｳ"
"01","016926","北海道","中標津町","ﾎｯｶｲﾄﾞｳ","ﾅｶｼﾍﾞﾂﾁｮｳ"
"01","016934","北海道","標津町","ﾎｯｶｲﾄﾞｳ","ｼﾍﾞﾂﾁｮｳ"
"01","016942","北海道","羅臼町","ﾎｯｶｲﾄﾞｳ","ﾗｳｽﾁｮｳ"
"01","016951","北海道","色丹村","ﾎｯｶｲﾄﾞｳ","ｼｺﾀﾝﾑﾗ"
"01","016969","北海道","泊村","ﾎｯｶｲﾄﾞｳ","ﾄﾏﾘﾑﾗ"
"01","016977","北海道","留夜別村","ﾎｯｶｲﾄﾞｳ","ﾙﾔﾍﾞﾂﾑﾗ"
"01","016985","北海道","留別村","ﾎｯｶｲﾄﾞｳ","ﾙﾍﾞﾂﾑﾗ"
"01","016993","北海道","紗那村","ﾎｯｶｲﾄﾞｳ","ｼｬﾅﾑﾗ"
"01","017001","北海道","蘂取村","ﾎｯｶｲﾄﾞｳ","ｼﾍﾞﾄﾛﾑﾗ"
"02","020001","青森県","","ｱｵﾓﾘｹﾝ",""
"02","022012","青森県","青森市","ｱｵﾓﾘｹﾝ","ｱｵﾓﾘｼ"
"02","022021","青森県","弘前市","ｱｵﾓﾘｹﾝ","ﾋﾛｻｷｼ"
"02","022039","青森県","八戸市","ｱｵﾓﾘｹﾝ","ﾊﾁﾉﾍｼ"
"02","022047","青森県","黒石市","ｱｵﾓﾘｹﾝ","ｸﾛｲｼｼ"
"02","022055","青森県","五所川原市","ｱｵﾓﾘｹﾝ","ｺﾞｼｮｶﾞﾜﾗｼ"
"02","022063","青森県","十和田市","ｱｵﾓﾘｹﾝ","ﾄﾜﾀﾞｼ"
"02","022071","青森県","三沢市","ｱｵﾓﾘｹﾝ","ﾐｻﾜｼ"
"02","022080","青森県","むつ市","ｱｵﾓﾘｹﾝ","ﾑﾂｼ"
"02","022098","青森県","つがる市","ｱｵﾓﾘｹﾝ","ﾂｶﾞﾙｼ"
"02","022101","青森県","平川市","ｱｵﾓﾘｹﾝ","ﾋﾗｶﾜｼ"
"02","023019","青森県","平内町","ｱｵﾓﾘｹﾝ","ﾋﾗﾅｲﾏﾁ"
"02","023035","青森県","今別町","ｱｵﾓﾘｹﾝ","ｲﾏﾍﾞﾂﾏﾁ"
"02","023043","青森県","蓬田村","ｱｵﾓﾘｹﾝ","ﾖﾓｷﾞﾀﾑﾗ"
"02","023078","青森県","外ヶ浜町","ｱｵﾓﾘｹﾝ","ｿﾄｶﾞﾊﾏﾏﾁ"
"02","023213","青森県","鰺ヶ沢町","ｱｵﾓﾘｹﾝ","ｱｼﾞｶﾞｻﾜﾏﾁ"
"02","023230","青森県","深浦町","ｱｵﾓﾘｹﾝ","ﾌｶｳﾗﾏﾁ"
"02","023434","青森県","西目屋村","ｱｵﾓﾘｹﾝ","ﾆｼﾒﾔﾑﾗ"
"02","023612","青森県","藤崎町","ｱｵﾓﾘｹﾝ","ﾌｼﾞｻｷﾏﾁ"
"02","023621","青森県","大鰐町","ｱｵﾓﾘｹﾝ","ｵｵﾜﾆﾏﾁ"
"02","023671","青森県","田舎館村","ｱｵﾓﾘｹﾝ","ｲﾅｶﾀﾞﾃﾑﾗ"
"02","023817","青森県","板柳町","ｱｵﾓﾘｹﾝ","ｲﾀﾔﾅｷﾞﾏﾁ"
"02","023841","青森県","鶴田町","ｱｵﾓﾘｹﾝ","ﾂﾙﾀﾏﾁ"
"02","023876","青森県","中泊町","ｱｵﾓﾘｹﾝ","ﾅｶﾄﾞﾏﾘﾏﾁ"
"02","024015","青森県","野辺地町","ｱｵﾓﾘｹﾝ","ﾉﾍｼﾞﾏﾁ"
"02","024023","青森県","七戸町","ｱｵﾓﾘｹﾝ","ｼﾁﾉﾍﾏﾁ"
"02","024058","青森県","六戸町","ｱｵﾓﾘｹﾝ","ﾛｸﾉﾍﾏﾁ"
"02","024066","青森県","横浜町","ｱｵﾓﾘｹﾝ","ﾖｺﾊﾏﾏﾁ"
"02","024082","青森県","東北町","ｱｵﾓﾘｹﾝ","ﾄｳﾎｸﾏﾁ"
"02","024112","青森県","六ヶ所村","ｱｵﾓﾘｹﾝ","ﾛｯｶｼｮﾑﾗ"
"02","024121","青森県","おいらせ町","ｱｵﾓﾘｹﾝ","ｵｲﾗｾﾁｮｳ"
"02","024236","青森県","大間町","ｱｵﾓﾘｹﾝ","ｵｵﾏﾏﾁ"
"02","024244","青森県","東通村","ｱｵﾓﾘｹﾝ","ﾋｶﾞｼﾄﾞｵﾘﾑﾗ"
"02","024252","青森県","風間浦村","ｱｵﾓﾘｹﾝ","ｶｻﾞﾏｳﾗﾑﾗ"
"02","024261","青森県","佐井村","ｱｵﾓﾘｹﾝ","ｻｲﾑﾗ"
"02","024414","青森県","三戸町","ｱｵﾓﾘｹﾝ","ｻﾝﾉﾍﾏﾁ"
"02","024422","青森県","五戸町","ｱｵﾓﾘｹﾝ","ｺﾞﾉﾍﾏﾁ"
"02","024431","青森県","田子町","ｱｵﾓﾘｹﾝ","ﾀｯｺﾏﾁ"
"02","024457","青森県","南部町","ｱｵﾓﾘｹﾝ","ﾅﾝﾌﾞﾁｮｳ"
"02","024465","青森県","階上町","ｱｵﾓﾘｹﾝ","ﾊｼｶﾐﾁｮｳ"
"02","024503","青森県","新郷村","ｱｵﾓﾘｹﾝ","ｼﾝｺﾞｳﾑﾗ"
"03","030007","岩手県","","ｲﾜﾃｹﾝ",""
"03","032018","岩手県","盛岡市","ｲﾜﾃｹﾝ","ﾓﾘｵｶｼ"
"03","032026","岩手県","宮古市","ｲﾜﾃｹﾝ","ﾐﾔｺｼ"
"03","032034","岩手県","大船渡市","ｲﾜﾃｹﾝ","ｵｵﾌﾅﾄｼ"
"03","032051","岩手県","花巻市","ｲﾜﾃｹﾝ","ﾊﾅﾏｷｼ"
"03","032069","岩手県","北上市","ｲﾜﾃｹﾝ","ｷﾀｶﾐｼ"
"03","032077","岩手県","久慈市","ｲﾜﾃｹﾝ","ｸｼﾞｼ"
"03","032085","岩手県","遠野市","ｲﾜﾃｹﾝ","ﾄｵﾉｼ"
"03","032093","岩手県","一関市","ｲﾜﾃｹﾝ","ｲﾁﾉｾｷｼ"
"03","032107","岩手県","陸前高田市","ｲﾜﾃｹﾝ","ﾘｸｾﾞﾝﾀｶﾀｼ"
"03","032115","岩手県","釜石市","ｲﾜﾃｹﾝ","ｶﾏｲｼｼ"
"03","032131","岩手県","二戸市","ｲﾜﾃｹﾝ","ﾆﾉﾍｼ"
